20/Oct/17,152293398261628744633,0,3862040531358258800, 0	
21/Aug/17,494536586000000000,0,0, 0	
21/Jun/17,0,2016500000000000000,0, 0	
21/May/19,930000000000000000,0,1860500000000000000, 0	
21/Oct/18,0,0,2153500000000000000, 0	
22/Apr/18,1000000000000000000,0,10473871990000000000, 0	
22/Aug/18,600000000000000000,0,3340483305000000000, 0	
22/Dec/17,1130504076000000000,0,62541345292420911, 0	
22/Feb/18,1000000000000000000,0,8123225310000000000, 0	
22/Jan/18,35531435239199781573,0,104792100000000000, 0	
22/Jun/18,23118260000000000,0,8604452325310387220, 0	
22/Sep/17,3878666870000000000,0,0, 0	
23/Apr/19,1000000000000000000,0,0, 0	
23/Dec/18,900000000000000000,0,6090300740000000000, 0	
23/Feb/19,623907790000000000,0,3096981900000000000, 0	
23/Jan/19,0,0,898304040424770560, 0	
23/Jul/17,232944491037073507580,0,0, 0	
23/Jun/19,0,0,14919754083000000000, 0	
23/Mar/18,13897970768000000000,0,15102018270000000000, 0	
23/Nov/17,36346343542283256095,0,50289923077759000, 0	
23/Sep/18,0,0,28024342027860407421, 0	
24/Jul/18,0,0,9948100620000000000, 0	
24/Mar/19,900000000000000000,0,2100000000000000000, 0	
24/May/18,525117564856250000,0,994374230000000000, 0	
24/Nov/18,400000000000000000,0,0, 0	
24/Oct/17,325918830000000000,0,52349161332657800, 0	
25/Aug/17,121330398690833076467,0,0, 0	
25/Jun/17,0,286181120000000000,0, 0	
25/May/19,3320524640000000000,0,800000000000000000, 0	
25/Oct/18,5366408040000000000,0,50000000000000000, 0	
26/Apr/18,2200000000000000000,0,120451487044485014482, 0	
26/Aug/18,160000000000000,0,340085390000000000, 0	
26/Dec/17,63020720000000000,0,62000000000000000, 0	
26/Feb/18,2941826108753162722,0,72589497064505006050, 0	
26/Jan/18,15568860315000000000,0,932509700000000000, 0	
26/Jun/18,36166400000000000,0,65633098918531884576, 0	
26/Sep/17,17236098159095006400,0,0, 0	
27/Apr/19,900000000000000000,0,26055760000000000, 0	
27/Dec/18,0,0,10524000000000000000, 0	
27/Feb/19,590573510000000000,0,4528549080000000000, 0	
27/Jan/19,4000000000000000000,0,0, 0	
27/Jul/17,38213940342131120864,0,2415151355779667662592, 0	
27/Jun/19,0,0,6232836969022984000, 0	
27/Mar/18,0,0,66132793615148627656, 0	
27/Nov/17,10000000000000000000,0,50821898116434000, 0	
27/Sep/18,671093280000000000,0,125991532584020352294, 0	
28/Jul/18,90416000000000000,0,2365654763371044467, 0	
28/Mar/19,943818000000000000,0,39566920315247574696, 0	
28/May/18,3661370198701402000,0,12880626300000000000, 0	
28/Nov/18,0,0,8477305920000000000, 0	
28/Oct/17,2747377000000000000,0,51786066409034600, 0	
29/Aug/17,122967935057286509640,0,2163959710000000000, 0	
29/Jun/17,0,0,1245000000000000000, 0	
29/May/19,0,0,0, 0	
29/Oct/18,0,0,0, 0	
30/Apr/19,1050000000000000000,0,399546210000000000, 0	
30/Dec/18,14355633600000000000,0,5500000000000000000, 0	
30/Jan/19,0,0,298937800000000000, 0	
30/Jun/19,8516827920000000000,0,2619741600000000000, 0	
30/Mar/18,1439604030000000000,0,188677884550000000000, 0	
30/Nov/17,1574632196682332950,0,2000000000000000, 0	
30/Sep/18,0,0,429230492860603027201, 0	
31/Jul/18,5000000000000000000,0,15165291340000000000, 0	
31/Mar/19,0,0,22866000007500000000, 0	
31/May/18,7881285096000000000,0,60635813832698055082, 0	
31/Oct/17,11567221197200010000,0,888791649983175800, 0	
01/Apr/18,9366395000000000000,0,2029937000000000000, 0	
01/Aug/18,340000000000000000,0,9677430329900000000, 0	
01/Dec/17,5786677000000000000,0,50329003847007400, 0	
01/Feb/18,1928232874000000000,0,150000737865088200, 0	
01/Jan/18,39819198483500000018,0,71707523655309527, 0	
01/Jun/18,16707340409725632642,0,10702453022281130982, 0	
01/Sep/17,84188175765499979000,11148973044000000000,100500000000000000, 0	
02/Apr/19,266592960000000000,0,194344800000000000, 0	
02/Dec/18,0,0,1000000000000000000, 0	
02/Feb/19,1873200000000000000,0,2700000000000000000, 0	
02/Jan/19,4124732020000000000,0,4634701000000000, 0	
02/Jul/17,0,0,3871017690000000000, 0	
02/Jun/19,5992060519811250096,0,460337964965120, 0	
02/Mar/18,6000000000000000,0,15975382885864898526, 0	
02/Nov/17,8710318404463478952,0,159231392259263800, 0	
02/Sep/18,0,0,22505500000000000000, 0	
03/Jul/18,63958160897512353,0,90449471726799407276, 0	
03/May/18,804434800000000,0,56071483641034562310, 0	
03/Nov/18,50000000000000000,0,1604213900000000000, 0	
03/Oct/17,696531668776573479200,0,0, 0	
04/Aug/17,6824177204000000000,0,0, 0	
04/May/19,1500000000000000000,0,3043970650000000000, 0	
04/Oct/18,0,0,65611623731958130514, 0	
05/Apr/18,4881306620000000000,0,37104936571313234041, 0	
05/Aug/18,542496000000000000,0,12345154910000000000, 0	
05/Dec/17,22923714000000000,0,0, 0	
05/Feb/18,2742846387509446625,0,25243615532961204, 0	
05/Jan/18,1402937938000000000,0,168000000000000000, 0	
05/Jun/18,49265000000000000,0,9862257141917880, 0	
05/Sep/17,348579331455101397601,0,0, 0	
06/Apr/19,8450000000000000,0,55570454054546095, 0	
06/Dec/18,10000000000000000,0,10205000000000000, 0	
06/Feb/19,0,0,7316039710000000000, 0	
06/Jan/19,10020000000000000000,0,6560317820000000000, 0	
06/Jul/17,930770849331203733532,0,0, 0	
06/Jun/19,0,0,100000000000000, 0	
06/Mar/18,1000000000000000,0,29718072190000000000, 0	
06/Nov/17,26643528678429809353,0,52240555298678600, 0	
06/Sep/18,603000000000000000,0,1000000000000000000, 0	
07/Jul/18,13547645303999999999,0,59672068080000000000, 0	
07/Mar/19,0,0,2065657000000000, 0	
07/May/18,21983870870000000000,0,37340524862009440410, 0	
07/Nov/18,0,0,0, 0	
07/Oct/17,34037166519463274464,0,51294100992896800, 0	
08/Aug/17,173188606237457444319,0,0, 0	
08/May/19,0,0,2052400273009408000, 0	
08/Oct/18,677872000000000000,0,4094483742533481554, 0	
09/Apr/18,2800000000000000000,0,2721108310000000000, 0	
09/Aug/18,19580000000000000,0,8972134060000000000, 0	
09/Dec/17,51755334000000000,0,86899110000000000, 0	
09/Feb/18,11028323287000000000,0,300500000000000000, 0	
